db_id,query,question,hardness,lang
basel_stadt_steuerstatistik_kennzahlen_wohnvierteln,"SELECT S.name, T.steuerbares_vermogen_mittelwert
FROM basel_stadt_steuerstatistik_kennzahlen_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND T.jahr = 2010
ORDER BY T.steuerbares_vermogen_mittelwert DESC
LIMIT 3;
"," Welches waren die 3 Wohnvierteln in Basel-Stadt mit dem höchsten durchschnittlichen steuerbaren Vermögen im Jahr 2010? Geben Sie auch das Vermögen an.
",extra,de
basel_stadt_steuerstatistik_kennzahlen_wohnvierteln,"SELECT
    (
        100.0 * SUM(CASE WHEN T.jahr = 2020 THEN T.reineinkommen_mittelwert ELSE - T.reineinkommen_mittelwert END) /
        SUM(CASE WHEN T.jahr = 2000 THEN T.reineinkommen_mittelwert END)
    ) AS reineinkommen_mittelwert_prozent_aenderung_2000_2020,
    (
        100.0 * SUM(CASE WHEN T.jahr = 2020 THEN T.steuerbares_einkommen_mittelwert ELSE - T.steuerbares_einkommen_mittelwert END) /
        SUM(CASE WHEN T.jahr = 2000 THEN T.steuerbares_einkommen_mittelwert END)
    ) AS steuerbares_einkommen_mittelwert_prozent_aenderung_2000_2020
FROM basel_stadt_steuerstatistik_kennzahlen_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND S.name = 'Clara'
    AND T.jahr IN (2000, 2020);
"," Wie haben sich das mittlere Nettoeinkommen und das mittlere steuerpflichtige Einkommen (in Prozent) zwischen 2000 und 2020 in Clara, BS, verändert?
",unknown,de
basel_stadt_steuerstatistik_kennzahlen_wohnvierteln,"SELECT T.jahr, T.ertrag_einkommenssteuer_mittelwert, T.ertrag_einkommenssteuer_median
FROM basel_stadt_steuerstatistik_kennzahlen_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND S.name = 'Breite'
    AND T.jahr BETWEEN 2015 AND 2020;
"," Zeigen Sie mir alle Einkommenssteuerertragsindikatoren über Breite, im Kanton Basel-Stadt, über den Zeitraum 2015-2020.
",extra,de
basel_stadt_steuerstatistik_kennzahlen_wohnvierteln,"SELECT 100.0 * COUNT(CASE WHEN T.reineinkommen_mittelwert > 75000 THEN 1 END) / COUNT(*) AS anteil_wohnvierteln_ueber_100000_reineinkommen_mittelwert_2015
FROM basel_stadt_steuerstatistik_kennzahlen_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE T.jahr = 2015;
"," Welcher Anteil der Wohnvierteln in Basel-Stadt hatte 2015 ein mittleres Einkommen von über 80'000 CHF?
",unknown,de
basel_stadt_steuerstatistik_kennzahlen_wohnvierteln,"SELECT S.name, T.reinvermogen_gini_koeffizient
FROM basel_stadt_steuerstatistik_kennzahlen_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE T.jahr = 2012
    AND S.name IN ('Bettingen', 'Iselin', 'Bruderholz');
"," Zeigen Sie mir den Gini-Koeffizienten des Reinvermögens für Bettingen, Iselin und Bruderholz (BS) im Jahr 2012.
",unknown,de
basel_stadt_steuerstatistik_kennzahlen_wohnvierteln,"SELECT S.name, T.reinvermogen_mittelwert AS reinvermogen_mittelwert_2015
FROM basel_stadt_steuerstatistik_kennzahlen_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
JOIN (
    SELECT T.spatialunit_uid
    FROM basel_stadt_steuerstatistik_kennzahlen_wohnvierteln AS T
    JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
    WHERE T.jahr = 2015
    ORDER BY T.reineinkommen_mittelwert ASC
    LIMIT 5
) AS T2 ON T.spatialunit_uid = T2.spatialunit_uid
WHERE T.jahr = 2015;
"," Wie hoch war das mittlere Reinvermögen in den 5 Wohngebieten von Basel-Stadt mit dem niedrigsten mittleren Reineinkommen im Jahr 2015?
",unknown,de
basel_stadt_steuerstatistik_kennzahlen_wohnvierteln,"SELECT T.jahr
FROM basel_stadt_steuerstatistik_kennzahlen_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
GROUP BY T.jahr
ORDER BY (SUM(T.anzahl_veranlagungen * T.steuerbares_einkommen_mittelwert)) / SUM(T.anzahl_veranlagungen) DESC
LIMIT 1;
"," In welchem Jahr war das durchschnittliche steuerbare Einkommen in Basel-Stadt am höchsten?
",unknown,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT S.name, T.arbeitslosenquote
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND T.jahr = 2016
ORDER BY T.arbeitslosenquote DESC
LIMIT 1;
"," Welches war das Wohnviertel in Basel-Stadt mit der höchsten Arbeitslosenquote im Jahr 2016? Geben Sie auch dessen Arbeitslosenquote an.
",extra,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT T.jahr, T.altersquotient_uber_64_jahr, T.jugendquotient_unter_20_jahr
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND S.name = 'Gundeldingen'
    AND T.jahr IN (2015, 2017, 2019);
"," Wie hoch waren der Altersquotient und der Jugendquotient in Gundelingen, BS in den Jahren 2015, 2017 und 2019?
",unknown,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT T.jahr
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND S.name = 'Vorstädte'
ORDER BY T.arbeitslosenquote ASC
LIMIT 1;
"," In welchem Jahr war die höchste Arbeitslosenquote in Vorstädte (BS) zu verzeichnen?
",extra,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT
    S.name,
    T.jahr,
    T.anteil_personen_ohne_religionszugehorigkeit
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND T.jahr IN (2015, 2018)
    AND S.name IN ('St. Alban', 'Bachletten');
"," Wie hoch war der Anteil der Personen ohne Religionszugehörigkeit in den Jahren 2015 und 2018 in Bachletten und St. Alban, BS?
",unknown,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT S.name, T.baujahr_der_wohngebaude
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND T.jahr = 2023
ORDER BY T.baujahr_der_wohngebaude ASC
LIMIT 1;
"," Welches Wohnviertel in Basel-Stadt hatte im Jahr 2023 die durchschnittlich ältesten Gebäude und welches war das durchschnittliche Baudatum?
",extra,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT T.jahr, T.arbeitsplatze_pro_einwohner, T.arbeitslosenquote
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND S.name = 'Iselin'
ORDER BY T.jahr ASC;
"," Zeige mir beschäftigungsbezogene Statistiken über Iselin (BS)
",hard,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT S.name, T.anteil_sozialhilfeempfanger
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND T.jahr = 2015
ORDER BY T.anteil_sozialhilfeempfanger ASC
LIMIT 3;
"," Welche 3 Basler Wohngebiete hatten 2015 den geringsten Anteil an Sozialhilfeempfängern und wie hoch waren die Anteile?
",extra,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT MIN(T.jahr) erste_jahr, MAX(T.jahr) AS letzte_jahr
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE' ;
"," Für welchen Zeitraum liegen beschäftigungsbezogene Statistiken über die Wohngebiete in Basel-Stadt vor?
",unknown,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT
    S.name,
    (   100.0 * SUM(CASE WHEN T.jahr = 2022 THEN T.anteil_grunflachen ELSE - T.anteil_grunflachen END) /
        SUM(CASE WHEN T.jahr = 2015 THEN T.anteil_grunflachen END)
    ) AS prozent_aenderung_anteil_grunflachen_2018_2022
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND T.jahr IN (2015, 2022)
GROUP BY S.name
ORDER BY prozent_aenderung_anteil_grunflachen_2018_2022 DESC;
"," Wie hat sich der Anteil an Grünflächen (in Prozent) von 2015 bis 2022 in den einzelnen Wohngebieten von Basel-Stadt verändert?
",unknown,de
basel_stadt_kennzahlen_zu_den_basler_wohnvierteln,"SELECT T.jahr, T.gymnasialquote_anteil_progymnasium
FROM basel_stadt_kennzahlen_zu_den_basler_wohnvierteln AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.residence_area = 'TRUE'
    AND S.name = 'Bruderholz'
    AND T.jahr IN (2016, 2020);"," Wie hoch ist der Anteil der Sekundarschülerinnen und -schüler im BruderHolz in Basel-Stadt in den Jahren 2016 und 2020 in den Progymnasialklassen?
",unknown,de
schwyz_standige_wohnbevolkerung_geschlecht_nationalitat,"SELECT
    S.name,
    (
        SUM(CASE WHEN T.geschlecht = 'männlich' THEN T.anzahl_personen ELSE 0 END) /
        SUM(CASE WHEN T.geschlecht = 'weiblich' THEN T.anzahl_personen ELSE 0 END)
    ) AS weiblich_mannlich_verhaltnis_2010
FROM schwyz_standige_wohnbevolkerung_geschlecht_nationalitat AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.municipal = 'TRUE'
    AND T.jahr = 2010
GROUP BY S.name
ORDER BY weiblich_mannlich_verhaltnis_2010 DESC
LIMIT 5;
"," Welche 5 Gemeinden im Kanton Schwyz hatten 2010 das höchste Verhältnis zwischen Männern und Frauen? Geben Sie auch das Verhältnis an.
",unknown,de
schwyz_standige_wohnbevolkerung_geschlecht_nationalitat,"SELECT
    (
        100.0 * COUNT(CASE WHEN T1.tot_personen > 10000 THEN 1 END) /
        COUNT(*)
    )AS prozent_gemeinden_mehr_als_10000_einwohner_2020
FROM (
    SELECT SUM(T.anzahl_personen) as tot_personen
    FROM schwyz_standige_wohnbevolkerung_geschlecht_nationalitat AS T
    JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
    WHERE S.municipal = 'TRUE'
        AND T.jahr = 2020
    GROUP BY S.name
) as T1;
"," Wie hoch ist der Prozentsatz der Gemeinden in Schwyz, die im Jahr 2020 mehr als 10000 Einwohner haben?
",unknown,de
schwyz_standige_wohnbevolkerung_geschlecht_nationalitat,"SELECT
    S.name,
    (
        100.0 * SUM(CASE WHEN T.jahr = 2022 THEN T.anzahl_personen ELSE - T.anzahl_personen END) /
        SUM(CASE WHEN T.jahr = 2005 THEN T.anzahl_personen ELSE 0 END)
    ) AS prozent_wachstum
FROM schwyz_standige_wohnbevolkerung_geschlecht_nationalitat AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.municipal = 'TRUE'
    AND T.jahr IN (2005, 2022)
GROUP BY S.name
ORDER BY prozent_wachstum ASC
LIMIT 10;
"," Welches waren die 10 Schwyzer Gemeinden mit dem geringsten Bevölkerungswachstum zwischen 2005 und 2022, und wie hoch war ihr prozentuales Wachstum?
",unknown,de
schwyz_standige_wohnbevolkerung_geschlecht_nationalitat,"SELECT
    S.name,
    SUM(CASE WHEN T.nationalitaet = 'Schweiz' THEN T.anzahl_personen ELSE 0 END) AS schweizer,
    SUM(CASE WHEN T.nationalitaet = 'Ausland' THEN T.anzahl_personen ELSE 0 END) AS auslander
FROM schwyz_standige_wohnbevolkerung_geschlecht_nationalitat AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.municipal = 'TRUE'
    AND T.jahr = 2015
GROUP BY S.name
ORDER BY SUM(T.anzahl_personen) DESC
LIMIT 5;
"," Zeigen Sie mir die Anzahl ausländischer und schweizerischer Einwohner für die 5 bevölkerungsreichsten Gemeinden in Schwyz im Jahr 2015.
",unknown,de
schwyz_standige_wohnbevolkerung_geschlecht_nationalitat,"WITH T1 AS (
    SELECT
        T.jahr,
        SUM(T.anzahl_personen) AS tot_personen
    FROM schwyz_standige_wohnbevolkerung_geschlecht_nationalitat AS T
    JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
    WHERE S.municipal = 'TRUE'
        AND T.jahr >= 2005
        AND T.jahr <= 2010
    GROUP BY T.jahr
    ORDER BY T.jahr ASC
)
SELECT
    T1.jahr,
    (
        100.0 *
        (T1.tot_personen - LAG(T1.tot_personen) OVER (ORDER BY T1.jahr ASC)) /
        LAG(T1.tot_personen) OVER (ORDER BY T1.jahr ASC)
    ) AS tot_personen_vorjahr
FROM T1;
"," Wie hoch war die jährliche Wachstumsrate der Bevölkerung im Kanton Schwyz in den Jahren 2005-2010?
",unknown,de
schwyz_standige_wohnbevolkerung_geschlecht_nationalitat,"SELECT
    T.jahr,
    SUM(CASE WHEN T.geschlecht = 'männlich' THEN T.anzahl_personen END) AS anzahl_manner,
    SUM(CASE WHEN T.geschlecht = 'weiblich' THEN T.anzahl_personen END) AS anzahl_frauen
FROM schwyz_standige_wohnbevolkerung_geschlecht_nationalitat AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.municipal = 'TRUE'
    AND T.jahr IN (2005, 2010, 2015, 2020)
GROUP BY T.jahr
ORDER BY T.jahr ASC;
"," Zeigen Sie mir die Anzahl der Männer und Frauen im Kanton Schwyz in den Jahren 2005, 2010, 2015 und 2020.
",unknown,de
schwyz_standige_wohnbevolkerung_geschlecht_nationalitat,"SELECT
    S.name,
    SUM(CASE WHEN T.nationalitaet = 'Schweiz' THEN T.anzahl_personen ELSE 0 END) AS anzahl_schweizer,
    SUM(CASE WHEN T.nationalitaet = 'Ausland' THEN T.anzahl_personen ELSE 0 END) AS anzahl_auslander
FROM schwyz_standige_wohnbevolkerung_geschlecht_nationalitat AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.municipal = 'TRUE'
    AND T.jahr = 2020
GROUP BY S.name
ORDER BY SUM(T.anzahl_personen) ASC
LIMIT 3;
"," Wie hoch war die schweizerische und ausländische Bevölkerung in den 3 kleinsten Schwyzer Gemeinden im Jahr 2020?
",unknown,de
schwyz_standige_wohnbevolkerung_geschlecht_nationalitat,"SELECT T.jahr, SUM(T.anzahl_personen) AS anzahl_schweizer_2021_einsiedeln
FROM schwyz_standige_wohnbevolkerung_geschlecht_nationalitat AS T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.municipal = 'TRUE'
    AND T.jahr >= 2018
    AND T.jahr <= 2021
    AND S.name IN ('Einsiedeln', 'Einsiedeln (SZ)')
    AND T.nationalitaet = 'Schweiz'
GROUP BY T.jahr
ORDER BY T.jahr ASC;
"," Zeigen Sie mir für jedes Jahr im Zeitraum 2018 - 2021 die Anzahl der Schweizer Einwohner in Einsiedeln, SZ.
",unknown,de
energiebilanz_schweiz_in_tera_joule,"SELECT nutzungs_sektor, energietraeger, SUM(energiemenge_in_tera_joule) as tj_import_2020
FROM energiebilanz_schweiz_in_tera_joule WHERE jahr = '2020'
AND LOWER(nutzungs_sektor) LIKE '%import%'
AND energiemenge_in_tera_joule IS NOT NULL
GROUP BY energietraeger, nutzungs_sektor
ORDER BY tj_import_2020 DESC;
"," Welches waren die fünf am meisten importierten Energietraeger 2020 in der Schweiz und wieviel wurde importiert?
",unknown,de
energiebilanz_schweiz_in_tera_joule,"SELECT energietraeger
FROM energiebilanz_schweiz_in_tera_joule WHERE LOWER(nutzungs_sektor) LIKE '%import%'
GROUP BY energietraeger
HAVING SUM(energiemenge_in_tera_joule) IS NULL OR SUM(energiemenge_in_tera_joule) = 0;
"," Gibt es Energieträger der niemals importiert wurden?
",unknown,de
energiebilanz_schweiz_in_tera_joule,"SELECT energietraeger
FROM energiebilanz_schweiz_in_tera_joule WHERE LOWER(nutzungs_sektor) LIKE '%export%'
GROUP BY energietraeger
HAVING SUM(energiemenge_in_tera_joule) IS NULL OR SUM(energiemenge_in_tera_joule) = 0;
"," Gibt es Energieträger der niemals exportiert wurden?
",unknown,de
energiebilanz_schweiz_in_tera_joule,"SELECT nutzungs_sektor, SUM(energiemenge_in_tera_joule) as anteil_erneuerbare_energien_2020_tj
FROM energiebilanz_schweiz_in_tera_joule WHERE jahr = '2020'
AND LOWER(energietraeger) LIKE '%erneuerbar%'
AND energiemenge_in_tera_joule IS NOT NULL
AND energiemenge_in_tera_joule != 0
GROUP BY energietraeger, nutzungs_sektor
ORDER BY anteil_erneuerbare_energien_2020_tj DESC;
"," Welche nutzungssektoren hatten 2020 mit Erneuerbarer Energie zu tun und wenn ja in welchem Umfang?
",unknown,de
energiebilanz_schweiz_in_tera_joule,"SELECT nutzungs_sektor, SUM(energiemenge_in_tera_joule) as energieverbrauch_in_kohle_tj
FROM energiebilanz_schweiz_in_tera_joule WHERE jahr = '2020'
AND LOWER(nutzungs_sektor) LIKE '%verbrauch%'
AND LOWER(energietraeger) LIKE '%kohle%'
AND energiemenge_in_tera_joule IS NOT NULL
AND energiemenge_in_tera_joule != 0
GROUP BY nutzungs_sektor
ORDER BY energieverbrauch_in_kohle_tj DESC;
"," In 2020 welche Endverbrauchs Sektoren haben Kohle als Energieträger benutzt und in welchem Umfang? .
",unknown,de
energiebilanz_schweiz_in_tera_joule,"SELECT nutzungs_sektor, SUM(energiemenge_in_tera_joule) as energie_umwandlung_2019_tj
FROM energiebilanz_schweiz_in_tera_joule WHERE LOWER(nutzungs_sektor) LIKE '%umwandlung%'
AND energiemenge_in_tera_joule IS NOT NULL
AND energiemenge_in_tera_joule != 0
AND jahr = 2019
GROUP BY nutzungs_sektor
ORDER BY energie_umwandlung_2019_tj ASC;
"," Welche Energieträger kamen 2019 bei Energieumwandlung vor und in welchem Umfang? .
",unknown,de
energiebilanz_schweiz_in_tera_joule,"WITH RankedImports AS (
    SELECT
        energietraeger,
        jahr,
        energiemenge_in_tera_joule,
        RANK() OVER (PARTITION BY jahr ORDER BY energiemenge_in_tera_joule DESC) AS rank
    FROM energiebilanz_schweiz_in_tera_joule WHERE LOWER(nutzungs_sektor) LIKE '%import%'
      AND energiemenge_in_tera_joule IS NOT NULL
      AND energiemenge_in_tera_joule != 0
)
SELECT
    energietraeger,
    jahr,
    energiemenge_in_tera_joule as max_import
FROM RankedImports WHERE rank = 1
ORDER BY jahr DESC;
"," Hat sich der Import Mix über die Jahre veändert? Welche Energieträger wurde jeweils am meisten importiert? Zeige auch die Importmenge.
",unknown,de
ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit,"SELECT rententyp as haufigste_rentenart_2022_schweiz
FROM ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit AS T
JOIN spatial_unit as S on T.spatialunit_uid = S.spatialunit_uid
WHERE S.name_de = 'Schweiz' AND S.country = 'TRUE'
AND jahr = '2022'
ORDER BY anzahl_renten DESC LIMIT 1;
"," Was war die häufigste Rentenart 2022 in der Schweiz?
",unknown,de
ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit,"SELECT T1.jahr,
  (T1.renten_mittelwert_in_franken - T2.renten_mittelwert_in_franken) AS differenz_durchschnittliche_altersrente_frauen_maenner,
  (T1.anzahl_renten - T2.anzahl_renten) AS differenz_anzahl_altersrenten_frauen_maenner
FROM ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit AS T1
JOIN ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit AS T2 ON T1.jahr = T2.jahr
WHERE T1.geschlecht = 'Frau'
  AND T2.geschlecht = 'Mann'
  AND T1.rententyp = 'Altersrente' AND T2.rententyp = 'Altersrente'
  AND T1.staatsangehorigkeit_kategorie = 'Staatsangehörigkeit - Total'
  AND T2.staatsangehorigkeit_kategorie = 'Staatsangehörigkeit - Total'
  AND T1.wohnsitzstaat_kategorie = 'Wohnsitzstaat - Total'
  AND T2.wohnsitzstaat_kategorie = 'Wohnsitzstaat - Total';
"," Wie entwickelten sich die Differenz der durchschnittliche Altersrente und der Anzahl der Renten für Frauen und Männern über die Jahre?
",unknown,de
ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit,"SELECT T1.rententyp,
  SUM(T1.anzahl_renten) AS anzahl_renten_auslaender_im_ausland_2022,
  SUM(T2.anzahl_renten) AS anzahl_renten_schweizer_im_inland_2022
FROM ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit AS T1
JOIN ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit AS T2 ON T1.rententyp = T2.rententyp
WHERE T1.jahr = 2022 and T2.jahr = 2022
  AND T1.staatsangehorigkeit_kategorie = 'Ausland' AND T1.wohnsitzstaat_kategorie = 'Ausland'
  AND T2.staatsangehorigkeit_kategorie = 'Schweiz' AND T2.wohnsitzstaat_kategorie = 'Schweiz'
  AND T2.geschlecht = 'Geschlecht - Total' AND T1.geschlecht = 'Geschlecht - Total'
  AND T1.anzahl_renten > T2.anzahl_renten
GROUP BY T1.rententyp;
"," Gab es Rentenarten bei der der Anteil der an im Ausland lebenden ausländischer Staatsangehöriger im Jahr 2022 höher war als der der Anteil der im Inland lebenden Schweizer Staatsangeörigen: was waren die Zahlen?
",unknown,de
ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit,"SELECT
  ROUND((SUM(CASE WHEN jahr = 2015
       AND staatsangehorigkeit_kategorie = 'Schweiz' AND wohnsitzstaat_kategorie = 'Ausland'
       THEN rentensumme_in_tausend_franken ELSE 0 END) /
   SUM(CASE WHEN jahr = 2015 AND staatsangehorigkeit_kategorie = 'Staatsangehörigkeit - Total'
       AND wohnsitzstaat_kategorie = 'Wohnsitzstaat - Total'
       THEN rentensumme_in_tausend_franken ELSE 0 END)) * 100, 2) AS prozent_rentenausgaben_fur_schweizer_im_ausland
FROM ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit WHERE jahr = 2015
  AND geschlecht = 'Geschlecht - Total';
"," Wieviel Prozent der Rentenausgaben floss 2015 an Schweizer, die im Ausland leben und wieviel waren ?
",unknown,de
ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit,"SELECT 1000 * SUM(rentensumme_in_tausend_franken) as rentenausgaben_fur_waisenrente_CHF, jahr
FROM ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit WHERE rententyp LIKE '%Waise%'
  AND staatsangehorigkeit_kategorie = 'Staatsangehörigkeit - Total'
  AND wohnsitzstaat_kategorie = 'Wohnsitzstaat - Total'
  AND geschlecht = 'Geschlecht - Total'
GROUP BY jahr
ORDER BY rentenausgaben_fur_waisenrente_CHF DESC
LIMIT 3;
"," In welchen drei Jahren gab es die höchsten Ausgaben für die Zusatzrenten für Waise und wie hoch waren diese in CHF?
",unknown,de
ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit,"SELECT T1.rententyp,
  (AVG(T2.renten_mittelwert_in_franken) - AVG(T1.renten_mittelwert_in_franken)) as rentenabzug_2022_genueber_2001_CHF
FROM ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit AS T1
JOIN ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit AS T2 ON T1.rententyp = T2.rententyp
WHERE T1.jahr = 2001 AND T2.jahr = 2022
  AND T1.staatsangehorigkeit_kategorie = 'Staatsangehörigkeit - Total' AND T1.wohnsitzstaat_kategorie = 'Wohnsitzstaat - Total'
  AND T2.staatsangehorigkeit_kategorie = 'Staatsangehörigkeit - Total' AND T2.wohnsitzstaat_kategorie = 'Wohnsitzstaat - Total'
  AND T2.geschlecht = 'Geschlecht - Total' AND T1.geschlecht = 'Geschlecht - Total'
  AND T2.renten_mittelwert_in_franken > T1.renten_mittelwert_in_franken
GROUP BY T1.rententyp;
"," Für welche Rentenarten ist die durchschnittlich Rente zwischen 2001 und 2022 heruntergegangen und wenn ja um wieviele CHF?
",unknown,de
ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit,"SELECT rententyp as haufigster_rententy_fur_auslaender_im_ausland,
  MAX(anzahl_renten) as anzahl_renten_auslaender_im_ausland
FROM ahv_renten_nach_wohnsitz_und_staatsangehoerigkeit WHERE staatsangehorigkeit_kategorie = 'Ausland'
  AND wohnsitzstaat_kategorie = 'Ausland'
  AND geschlecht = 'Geschlecht - Total'
GROUP BY rententyp
ORDER BY anzahl_renten_auslaender_im_ausland DESC LIMIT 1;
"," Welcher Rententyp wird von Ausländern, die im Ausland leben, am häufigsten bezogen und wieviele Renten sind es?
",unknown,de
abstimmungsvorlagen_seit_1971,"SELECT COUNT(*) as anzahl_abstimmungsvorlagen
FROM abstimmungsvorlagen_seit_1971 as T
JOIN spatial_unit as S on T.spatialunit_uid = S.spatialunit_uid
WHERE S.name_de = 'Schweiz' AND S.country = 'TRUE';
"," Wieviele Abstimmungsvorlagen gab es seit dem Jahr 1971?
",unknown,de
abstimmungsvorlagen_seit_1971,"SELECT SUM(T.anzahl_abstimmungsvorlagen) AS gesamt_anzahl_abstimmungen, T.jahr
FROM abstimmungsvorlagen_seit_1971 as T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
WHERE S.name_de = 'Schweiz' AND S.country = 'TRUE'
AND jahr = '1995' 
GROUP BY T.jahr;
"," Wieviele Volksabstimmungen wurden 1995 in der Schweiz durchgeführt?
",unknown,de
abstimmungsvorlagen_seit_1971,"SELECT T.jahr, SUM(T.anzahl_abstimmungsvorlagen) AS anzahl_abstimmungsvorlagen_pro_jahr
FROM abstimmungsvorlagen_seit_1971 as T
JOIN spatial_unit AS S ON T.spatialunit_uid = S.spatialunit_uid
GROUP BY T.jahr
ORDER BY anzahl_abstimmungsvorlagen_pro_jahr LIMIT 1;
"," Welches Jahr hatte die meisten Volksabstimmungen in der Schweiz?
",unknown,de
abstimmungsvorlagen_seit_1971,"SELECT thema, SUM(anzahl_abstimmungsvorlagen) as vorlagen_pro_thema
FROM abstimmungsvorlagen_seit_1971 as T
JOIN spatial_unit as S on T.spatialunit_uid = S.spatialunit_uid
WHERE S.name_de = 'Schweiz' AND S.country = 'TRUE'
GROUP BY thema
ORDER BY vorlagen_pro_thema DESC
LIMIT 5;
"," Was war die 5 dominantesten Themen bei den Volksabstimmungen über die Jahre in der Schweiz?
",unknown,de
